Tank Name,Statistic,Value,nation
obj-430,Stationary camo (%),17.84 / 3.21,USSR
obj-430,Moving camo (%),13.39 / 2.41,USSR
obj-430,View range (m),380,USSR
obj-430,Radio range (m),730,USSR
obj-430,Fire chance,10%,USSR
obj-430,Tank cost,"3,460,000",USSR
t-54,DPM,"2,706.16",USSR
t-54,Damage,320,USSR
t-54,Penetration (mm),201,USSR
t-54,… at 500m (mm),181,USSR
t-54,Reload time (sec),7.09,USSR
t-54,Rate of fire (rnds/min),8.46,USSR
t-54,Aim time (sec),2.40,USSR
t-54,Dispersion,0.37,USSR
t-54,… damaged,0.75,USSR
t-54,Dispersion factors,,USSR
t-54,… moving (+),0.14,USSR
t-54,… tank traverse (+),0.14,USSR
t-54,… turret traverse (+),0.12,USSR
t-54,… after firing (+),3.50,USSR
t-54,… damaged (×),2,USSR
t-54,Damage vs. modules,135,USSR
t-54,Caliber (mm),100,USSR
t-54,Shell velocity (m/s),895,USSR
t-54,Max range (m),720,USSR
t-54,Ammo capacity,50,USSR
t-54,Potential damage,"16,000",USSR
t-54,Shell cost,"1,230",USSR
t-54,Top speed (km/h),56,USSR
t-54,Reverse speed (km/h),20,USSR
t-54,Power (hp),740.10 700,USSR
t-54,Power/weight (hp/t),21.16,USSR
t-54,Tank traverse (°/sec),50.06,USSR
t-54,Effective top speed,,USSR
t-54,… hard (km/h),56,USSR
t-54,… medium (km/h),56,USSR
t-54,… soft (km/h),36.60,USSR
t-54,Effective traverse,,USSR
t-54,… hard (°/sec),54.94,USSR
t-54,… medium (°/sec),49.95,USSR
t-54,… soft (°/sec),24.97,USSR
t-54,Terrain resistance,,USSR
t-54,… hard (rad⁻¹),0.96,USSR
t-54,… medium (rad⁻¹),1.05,USSR
t-54,… soft (rad⁻¹),2.11,USSR
t-54,Gun elevation (°),20,USSR
t-54,Gun depression (°),6,USSR
t-54,Gun traverse (°/sec),33.25,USSR
t-54,Gun traverse range (°),-180 / 180,USSR
t-54,Turret traverse (°/sec),45.89,USSR
t-54,Hull armor (mm),120 / 80 / 45,USSR
t-54,Turret armor (mm),240 / 180 / 65,USSR
t-54,Track armor (mm),20,USSR
t-54,Health,"1,650",USSR
t-54,Engine health,370,USSR
t-54,Track health,240,USSR
t-54,… repaired,80,USSR
t-54,… repair time (sec),8.02,USSR
t-54,Ammo rack health,200,USSR
t-54,Fuel tank health,200,USSR
t-54,Max load (kg),"39,800",USSR
t-54,Total weight (kg),"34,980",USSR
t-54,Stationary camo (%),15.59 / 3.26,USSR
t-54,Moving camo (%),11.69 / 2.44,USSR
t-54,View range (m),390,USSR
t-54,Radio range (m),761.39,USSR
t-54,Fire chance,12%,USSR
t-54,Tank cost,"3,450,000",USSR
obj-430-ii,DPM,"2,670.08",USSR
obj-430-ii,Damage,320,USSR
obj-430-ii,Penetration (mm),246,USSR
obj-430-ii,… at 500m (mm),225,USSR
obj-430-ii,Reload time (sec),7.19,USSR
obj-430-ii,Rate of fire (rnds/min),8.34,USSR
obj-430-ii,Aim time (sec),1.92,USSR
obj-430-ii,Dispersion,0.34,USSR
obj-430-ii,… damaged,0.67,USSR
obj-430-ii,Dispersion factors,,USSR
obj-430-ii,… moving (+),0.12,USSR
obj-430-ii,… tank traverse (+),0.12,USSR
obj-430-ii,… turret traverse (+),0.12,USSR
obj-430-ii,… after firing (+),3.50,USSR
obj-430-ii,… damaged (×),2,USSR
obj-430-ii,Damage vs. modules,135,USSR
obj-430-ii,Caliber (mm),100,USSR
obj-430-ii,Shell velocity (m/s),"1,015",USSR
obj-430-ii,Max range (m),720,USSR
obj-430-ii,Ammo capacity,50,USSR
obj-430-ii,Potential damage,"16,000",USSR
obj-430-ii,Shell cost,"1,230",USSR
obj-430-ii,Top speed (km/h),55,USSR
obj-430-ii,Reverse speed (km/h),20,USSR
obj-430-ii,Power (hp),610,USSR
obj-430-ii,Power/weight (hp/t),16.74,USSR
obj-430-ii,Tank traverse (°/sec),50.06,USSR
obj-430-ii,Effective top speed,,USSR
obj-430-ii,… hard (km/h),55,USSR
obj-430-ii,… medium (km/h),55,USSR
obj-430-ii,… soft (km/h),39.81,USSR
obj-430-ii,Effective traverse,,USSR
obj-430-ii,… hard (°/sec),51.32,USSR
obj-430-ii,… medium (°/sec),44.91,USSR
obj-430-ii,… soft (°/sec),22.45,USSR
obj-430-ii,Terrain resistance,,USSR
obj-430-ii,… hard (rad⁻¹),0.67,USSR
obj-430-ii,… medium (rad⁻¹),0.77,USSR
obj-430-ii,… soft (rad⁻¹),1.53,USSR
obj-430-ii,Gun elevation (°),16,USSR
obj-430-ii,Gun depression (°),4,USSR
obj-430-ii,Gun traverse (°/sec),33.25,USSR
obj-430-ii,Gun traverse range (°),-90 / 90,USSR
obj-430-ii,Turret traverse (°/sec),41.72,USSR
obj-430-ii,Hull armor (mm),80 / 60 / 40,USSR
obj-430-ii,Turret armor (mm),180 / 120 / 50,USSR
obj-430-ii,Track armor (mm),20,USSR
obj-430-ii,Health,"1,600",USSR
obj-430-ii,Engine health,360,USSR
obj-430-ii,Track health,240,USSR
obj-430-ii,… repaired,80,USSR
obj-430-ii,… repair time (sec),8.02,USSR
obj-430-ii,Ammo rack health,200,USSR
obj-430-ii,Fuel tank health,200,USSR
obj-430-ii,Max load (kg),"40,000",USSR
obj-430-ii,Total weight (kg),"36,450",USSR
obj-430-ii,Stationary camo (%),16.60 / 2.56,USSR
obj-430-ii,Moving camo (%),12.42 / 1.91,USSR
obj-430-ii,View range (m),400,USSR
obj-430-ii,Radio range (m),760,USSR
obj-430-ii,Fire chance,10%,USSR
obj-430-ii,Tank cost,"3,450,000",USSR
t-54-ltwt,DPM,"2,172.92",USSR
t-54-ltwt,Damage,250,USSR
t-54-ltwt,Penetration (mm),208,USSR
t-54-ltwt,… at 500m (mm),184,USSR
t-54-ltwt,Reload time (sec),6.90,USSR
t-54-ltwt,Rate of fire (rnds/min),8.69,USSR
t-54-ltwt,Aim time (sec),2.11,USSR
t-54-ltwt,Dispersion,0.40,USSR
t-54-ltwt,… damaged,0.81,USSR
t-54-ltwt,Dispersion factors,,USSR
t-54-ltwt,… moving (+),0.08,USSR
t-54-ltwt,… tank traverse (+),0.08,USSR
t-54-ltwt,… turret traverse (+),0.06,USSR
t-54-ltwt,… after firing (+),4,USSR
t-54-ltwt,… damaged (×),2,USSR
t-54-ltwt,Damage vs. modules,135,USSR
t-54-ltwt,Caliber (mm),100,USSR
t-54-ltwt,Shell velocity (m/s),"1,050",USSR
t-54-ltwt,Max range (m),720,USSR
t-54-ltwt,Ammo capacity,40,USSR
t-54-ltwt,Potential damage,"10,000",USSR
t-54-ltwt,Shell cost,396,USSR
t-54-ltwt,Top speed (km/h),69,USSR
t-54-ltwt,Reverse speed (km/h),23,USSR
t-54-ltwt,Power (hp),"1,000",USSR
t-54-ltwt,Power/weight (hp/t),32.64,USSR
t-54-ltwt,Tank traverse (°/sec),52.15,USSR
t-54-ltwt,Effective top speed,,USSR
t-54-ltwt,… hard (km/h),69,USSR
t-54-ltwt,… medium (km/h),69,USSR
t-54-ltwt,… soft (km/h),69,USSR
t-54-ltwt,Effective traverse,,USSR
t-54-ltwt,… hard (°/sec),65.62,USSR
t-54-ltwt,… medium (°/sec),57.42,USSR
t-54-ltwt,… soft (°/sec),38.28,USSR
t-54-ltwt,Terrain resistance,,USSR
t-54-ltwt,… hard (rad⁻¹),0.67,USSR
t-54-ltwt,… medium (rad⁻¹),0.77,USSR
t-54-ltwt,… soft (rad⁻¹),1.15,USSR
t-54-ltwt,Gun elevation (°),17,USSR
t-54-ltwt,Gun depression (°),5,USSR
t-54-ltwt,Gun traverse (°/sec),33.25,USSR
t-54-ltwt,Gun traverse range (°),-180 / 180,USSR
t-54-ltwt,Turret traverse (°/sec),50.06,USSR
t-54-ltwt,Hull armor (mm),80 / 60 / 45,USSR
t-54-ltwt,Turret armor (mm),180 / 120 / 60,USSR
t-54-ltwt,Track armor (mm),20,USSR
t-54-ltwt,Health,"1,300",USSR
t-54-ltwt,Engine health,370,USSR
t-54-ltwt,Track health,240,USSR
t-54-ltwt,… repaired,80,USSR
t-54-ltwt,… repair time (sec),8.02,USSR
t-54-ltwt,Ammo rack health,200,USSR
t-54-ltwt,Fuel tank health,200,USSR
t-54-ltwt,Max load (kg),"34,000",USSR
t-54-ltwt,Total weight (kg),"30,638",USSR
t-54-ltwt,Stationary camo (%),16.30 / 3.59,USSR
t-54-ltwt,Moving camo (%),16.30 / 3.59,USSR
t-54-ltwt,View range (m),390,USSR
t-54-ltwt,Radio range (m),792.68,USSR
t-54-ltwt,Fire chance,12%,USSR
t-54-ltwt,Tank cost,"3,500,000",USSR
obj-261,DPM,"1,564.50",USSR
obj-261,Damage,800,USSR
obj-261,Penetration (mm),45,USSR
obj-261,Reload time (sec),30.68,USSR
obj-261,Rate of fire (rnds/min),1.96,USSR
obj-261,Aim time (sec),4.31,USSR
obj-261,Dispersion,0.57,USSR
obj-261,… damaged,1.13,USSR
obj-261,Dispersion factors,,USSR
obj-261,… moving (+),0.20,USSR
obj-261,… tank traverse (+),0.20,USSR
obj-261,… turret traverse (+),0.28,USSR
obj-261,… after firing (+),6,USSR
obj-261,… damaged (×),2,USSR
obj-261,Damage vs. modules,120,USSR
obj-261,Explosion radius (m),9.50,USSR
obj-261,Stun duration (s),11.6 – 29,USSR
obj-261,Caliber (mm),180,USSR
obj-261,Shell velocity (m/s),510,USSR
obj-261,Shell gravity (m/s²),177,USSR
obj-261,Ballistic range (m),"1,469.49",USSR
obj-261,Ammo capacity,20,USSR
obj-261,Potential damage,"16,000",USSR
obj-261,Shell cost,"1,980",USSR
obj-261,Top speed (km/h),50,USSR
obj-261,Reverse speed (km/h),12,USSR
obj-261,Power (hp),"1,110.14 1,050",USSR
obj-261,Power/weight (hp/t),18.78,USSR
obj-261,Tank traverse (°/sec),20.86,USSR
obj-261,Effective top speed,,USSR
obj-261,… hard (km/h),50,USSR
obj-261,… medium (km/h),47.66,USSR
obj-261,… soft (km/h),28.60,USSR
obj-261,Effective traverse,,USSR
obj-261,… hard (°/sec),19.82,USSR
obj-261,… medium (°/sec),17.17,USSR
obj-261,… soft (°/sec),10.30,USSR
obj-261,Terrain resistance,,USSR
obj-261,… hard (rad⁻¹),1.25,USSR
obj-261,… medium (rad⁻¹),1.44,USSR
obj-261,… soft (rad⁻¹),2.40,USSR
obj-261,Gun elevation (°),45,USSR
obj-261,Gun depression (°),3,USSR
obj-261,Gun traverse (°/sec),20,USSR
obj-261,Gun traverse range (°),-5 / 5,USSR
obj-261,Turret traverse (°/sec),12.52,USSR
obj-261,Hull armor (mm),75 / 50 / 30,USSR
obj-261,Turret armor (mm),0 / 0 / 0,USSR
obj-261,Track armor (mm),20,USSR
obj-261,Health,510,USSR
obj-261,Engine health,360,USSR
obj-261,Track health,180,USSR
obj-261,… repaired,70,USSR
obj-261,… repair time (sec),12.63,USSR
obj-261,Ammo rack health,130,USSR
obj-261,Fuel tank health,175,USSR
obj-261,Max load (kg),"62,200",USSR
obj-261,Total weight (kg),"59,100",USSR
obj-261,Stationary camo (%),6.16 / 0.70,USSR
obj-261,Moving camo (%),3.08 / 0.35,USSR
obj-261,View range (m),300,USSR
obj-261,Radio range (m),720,USSR
obj-261,Fire chance,15%,USSR
obj-261,Tank cost,"6,100,000",USSR
obj-2684,DPM,"2,392.76",USSR
obj-2684,Damage,650,USSR
obj-2684,Penetration (mm),293,USSR
obj-2684,… at 500m (mm),283,USSR
obj-2684,Reload time (sec),16.30,USSR
obj-2684,Rate of fire (rnds/min),3.68,USSR
obj-2684,Aim time (sec),2.40,USSR
obj-2684,Dispersion,0.40,USSR
obj-2684,… damaged,0.81,USSR
obj-2684,Dispersion factors,,USSR
obj-2684,… moving (+),0.16,USSR
obj-2684,… tank traverse (+),0.16,USSR
obj-2684,… turret traverse (+),0.12,USSR
obj-2684,… after firing (+),4,USSR
obj-2684,… damaged (×),2,USSR
obj-2684,Damage vs. modules,203,USSR
obj-2684,Caliber (mm),152,USSR
obj-2684,Shell velocity (m/s),960,USSR
obj-2684,Max range (m),720,USSR
obj-2684,Ammo capacity,30,USSR
obj-2684,Potential damage,"19,500",USSR
obj-2684,Shell cost,"1,650",USSR
obj-2684,Top speed (km/h),40,USSR
obj-2684,Reverse speed (km/h),18,USSR
obj-2684,Power (hp),"1,200",USSR
obj-2684,Power/weight (hp/t),16,USSR
obj-2684,Tank traverse (°/sec),26.07,USSR
obj-2684,Effective top speed,,USSR
obj-2684,… hard (km/h),40,USSR
obj-2684,… medium (km/h),40,USSR
obj-2684,… soft (km/h),26.48,USSR
obj-2684,Effective traverse,,USSR
obj-2684,… hard (°/sec),24.77,USSR
obj-2684,… medium (°/sec),21.23,USSR
obj-2684,… soft (°/sec),12.92,USSR
obj-2684,Terrain resistance,,USSR
obj-2684,… hard (rad⁻¹),1.15,USSR
obj-2684,… medium (rad⁻¹),1.34,USSR
obj-2684,… soft (rad⁻¹),2.21,USSR
obj-2684,Gun elevation (°),15,USSR
obj-2684,Gun depression (°),5,USSR
obj-2684,Gun traverse (°/sec),24,USSR
obj-2684,Gun traverse range (°),-12 / 12,USSR
obj-2684,Turret traverse (°/sec),29.20,USSR
obj-2684,Hull armor (mm),260 / 100 / 45,USSR
obj-2684,Turret armor (mm),0 / 0 / 0,USSR
obj-2684,Track armor (mm),20,USSR
obj-2684,Health,"1,900",USSR
obj-2684,Engine health,370,USSR
obj-2684,Track health,250,USSR
obj-2684,… repaired,80,USSR
obj-2684,… repair time (sec),12.03,USSR
obj-2684,Ammo rack health,210,USSR
obj-2684,Fuel tank health,200,USSR
obj-2684,Max load (kg),"80,000",USSR
obj-2684,Total weight (kg),"75,000",USSR
obj-2684,Stationary camo (%),13.91 / 1.88,USSR
obj-2684,Moving camo (%),8.32 / 1.12,USSR
obj-2684,View range (m),370,USSR
obj-2684,Radio range (m),720,USSR
obj-2684,Fire chance,12%,USSR
obj-2684,Tank cost,"6,100,000",USSR
obj-268,DPM,"2,844.55",USSR
obj-268,Damage,750,USSR
obj-268,Penetration (mm),303,USSR
obj-268,… at 500m (mm),293,USSR
obj-268,Reload time (sec),15.82,USSR
obj-268,Rate of fire (rnds/min),3.79,USSR
obj-268,Aim time (sec),2.59,USSR
obj-268,Dispersion,0.32,USSR
obj-268,… damaged,0.63,USSR
obj-268,Dispersion factors,,USSR
obj-268,… moving (+),0.21,USSR
obj-268,… tank traverse (+),0.21,USSR
obj-268,… turret traverse (+),0.08,USSR
obj-268,… after firing (+),4,USSR
obj-268,… damaged (×),2,USSR
obj-268,Damage vs. modules,203,USSR
obj-268,Caliber (mm),152,USSR
obj-268,Shell velocity (m/s),950,USSR
obj-268,Max range (m),720,USSR
obj-268,Ammo capacity,35,USSR
obj-268,Potential damage,"26,250",USSR
obj-268,Shell cost,"1,650",USSR
obj-268,Top speed (km/h),48,USSR
obj-268,Reverse speed (km/h),15,USSR
obj-268,Power (hp),845.82 800,USSR
obj-268,Power/weight (hp/t),16.59,USSR
obj-268,Tank traverse (°/sec),29.20,USSR
obj-268,Effective top speed,,USSR
obj-268,… hard (km/h),48,USSR
obj-268,… medium (km/h),48,USSR
obj-268,… soft (km/h),31.58,USSR
obj-268,Effective traverse,,USSR
obj-268,… hard (°/sec),27.74,USSR
obj-268,… medium (°/sec),23.48,USSR
obj-268,… soft (°/sec),15.26,USSR
obj-268,Terrain resistance,,USSR
obj-268,… hard (rad⁻¹),1.05,USSR
obj-268,… medium (rad⁻¹),1.25,USSR
obj-268,… soft (rad⁻¹),1.92,USSR
obj-268,Gun elevation (°),15,USSR
obj-268,Gun depression (°),5,USSR
obj-268,Gun traverse (°/sec),23.63,USSR
obj-268,Gun traverse range (°),-11 / 11,USSR
obj-268,Turret traverse (°/sec),27.12,USSR
obj-268,Hull armor (mm),187 / 100 / 50,USSR
obj-268,Turret armor (mm),0 / 0 / 0,USSR
obj-268,Track armor (mm),20,USSR
obj-268,Health,"1,950",USSR
obj-268,Engine health,360,USSR
obj-268,Track health,250,USSR
obj-268,… repaired,80,USSR
obj-268,… repair time (sec),12.03,USSR
obj-268,Ammo rack health,210,USSR
obj-268,Fuel tank health,200,USSR
obj-268,Max load (kg),"53,900",USSR
obj-268,Total weight (kg),"50,974",USSR
obj-268,Stationary camo (%),16.36 / 2.34,USSR
obj-268,Moving camo (%),9.80 / 1.40,USSR
obj-268,View range (m),370,USSR
obj-268,Radio range (m),730,USSR
obj-268,Fire chance,12%,USSR
obj-268,Tank cost,"6,100,000",USSR
obj-277,DPM,"2,453.14",USSR
obj-277,Damage,490,USSR
obj-277,Penetration (mm),265,USSR
obj-277,… at 500m (mm),245,USSR
obj-277,Reload time (sec),11.98,USSR
obj-277,Rate of fire (rnds/min),5.01,USSR
obj-277,Aim time (sec),2.59,USSR
obj-277,Dispersion,0.36,USSR
obj-277,… damaged,0.73,USSR
obj-277,Dispersion factors,,USSR
obj-277,… moving (+),0.16,USSR
obj-277,… tank traverse (+),0.16,USSR
obj-277,… turret traverse (+),0.08,USSR
obj-277,… after firing (+),4,USSR
obj-277,… damaged (×),2,USSR
obj-277,Damage vs. modules,180,USSR
obj-277,Caliber (mm),130,USSR
obj-277,Shell velocity (m/s),"1,030",USSR
obj-277,Max range (m),720,USSR
obj-277,Ammo capacity,35,USSR
obj-277,Potential damage,"17,150",USSR
obj-277,Shell cost,"1,250",USSR
obj-277,Top speed (km/h),55,USSR
obj-277,Reverse speed (km/h),15,USSR
obj-277,Power (hp),950,USSR
obj-277,Power/weight (hp/t),17.27,USSR
obj-277,Tank traverse (°/sec),33.38,USSR
obj-277,Effective top speed,,USSR
obj-277,… hard (km/h),55,USSR
obj-277,… medium (km/h),55,USSR
obj-277,… soft (km/h),34.60,USSR
obj-277,Effective traverse,,USSR
obj-277,… hard (°/sec),33.38,USSR
obj-277,… medium (°/sec),30.34,USSR
obj-277,… soft (°/sec),17.57,USSR
obj-277,Terrain resistance,,USSR
obj-277,… hard (rad⁻¹),0.96,USSR
obj-277,… medium (rad⁻¹),1.05,USSR
obj-277,… soft (rad⁻¹),1.82,USSR
obj-277,Gun elevation (°),15.5,USSR
obj-277,Gun depression (°),5.5,USSR
obj-277,Gun traverse (°/sec),30,USSR
obj-277,Gun traverse range (°),-180 / 180,USSR
obj-277,Turret traverse (°/sec),28.16,USSR
obj-277,Hull armor (mm),140 / 112 / 50,USSR
obj-277,Turret armor (mm),290 / 224 / 80,USSR
obj-277,Track armor (mm),20,USSR
obj-277,Health,"2,200",USSR
obj-277,Engine health,360,USSR
obj-277,Track health,250,USSR
obj-277,… repaired,80,USSR
obj-277,… repair time (sec),12.03,USSR
obj-277,Ammo rack health,210,USSR
obj-277,Fuel tank health,200,USSR
obj-277,Max load (kg),"60,000",USSR
obj-277,Total weight (kg),"55,000",USSR
obj-277,Stationary camo (%),6.84 / 1.05,USSR
obj-277,Moving camo (%),3.42 / 0.52,USSR
obj-277,View range (m),400,USSR
obj-277,Radio range (m),730,USSR
obj-277,Fire chance,12%,USSR
obj-277,Tank cost,"6,100,000",USSR
is-7,DPM,"2,238.26",USSR
is-7,Damage,490,USSR
is-7,Penetration (mm),250,USSR
is-7,… at 500m (mm),240,USSR
is-7,Reload time (sec),13.14,USSR
is-7,Rate of fire (rnds/min),4.57,USSR
is-7,Aim time (sec),2.78,USSR
is-7,Dispersion,0.38,USSR
is-7,… damaged,0.77,USSR
is-7,Dispersion factors,,USSR
is-7,… moving (+),0.16,USSR
is-7,… tank traverse (+),0.16,USSR
is-7,… turret traverse (+),0.06,USSR
is-7,… after firing (+),4,USSR
is-7,… damaged (×),2,USSR
is-7,Damage vs. modules,180,USSR
is-7,Caliber (mm),130,USSR
is-7,Shell velocity (m/s),900,USSR
is-7,Max range (m),720,USSR
is-7,Ammo capacity,30,USSR
is-7,Potential damage,"14,700",USSR
is-7,Shell cost,"1,118",USSR
is-7,Top speed (km/h),59.60,USSR
is-7,Reverse speed (km/h),15,USSR
is-7,Power (hp),"1,200",USSR
is-7,Power/weight (hp/t),17.60,USSR
is-7,Tank traverse (°/sec),29.20,USSR
is-7,Effective top speed,,USSR
is-7,… hard (km/h),51.52,USSR
is-7,… medium (km/h),37.21,USSR
is-7,… soft (km/h),21.61,USSR
is-7,Effective traverse,,USSR
is-7,… hard (°/sec),29.20,USSR
is-7,… medium (°/sec),21.09,USSR
is-7,… soft (°/sec),12.25,USSR
is-7,Terrain resistance,,USSR
is-7,… hard (rad⁻¹),1.25,USSR
is-7,… medium (rad⁻¹),1.73,USSR
is-7,… soft (rad⁻¹),2.97,USSR
is-7,Gun elevation (°),18,USSR
is-7,Gun depression (°),6,USSR
is-7,Gun traverse (°/sec),26.25,USSR
is-7,Gun traverse range (°),-180 / 180,USSR
is-7,Turret traverse (°/sec),26.07,USSR
is-7,Hull armor (mm),150 / 150 / 100,USSR
is-7,Turret armor (mm),240 / 185 / 94,USSR
is-7,Track armor (mm),20,USSR
is-7,Health,"2,400",USSR
is-7,Engine health,360,USSR
is-7,Track health,250,USSR
is-7,… repaired,80,USSR
is-7,… repair time (sec),12.03,USSR
is-7,Ammo rack health,210,USSR
is-7,Fuel tank health,200,USSR
is-7,Max load (kg),"70,950",USSR
is-7,Total weight (kg),"68,190",USSR
is-7,Stationary camo (%),6.61 / 1.01,USSR
is-7,Moving camo (%),3.31 / 0.51,USSR
is-7,View range (m),400,USSR
is-7,Radio range (m),750.96,USSR
is-7,Fire chance,15%,USSR
is-7,Tank cost,"6,100,000",USSR
obj-705a,DPM,"2,247.35",USSR
obj-705a,Damage,650,USSR
obj-705a,Penetration (mm),256,USSR
obj-705a,… at 500m (mm),244,USSR
obj-705a,Reload time (sec),17.35,USSR
obj-705a,Rate of fire (rnds/min),3.46,USSR
obj-705a,Aim time (sec),2.68,USSR
obj-705a,Dispersion,0.42,USSR
obj-705a,… damaged,0.84,USSR
obj-705a,Dispersion factors,,USSR
obj-705a,… moving (+),0.18,USSR
obj-705a,… tank traverse (+),0.18,USSR
obj-705a,… turret traverse (+),0.10,USSR
obj-705a,… after firing (+),4,USSR
obj-705a,… damaged (×),2,USSR
obj-705a,Damage vs. modules,203,USSR
obj-705a,Caliber (mm),152,USSR
obj-705a,Shell velocity (m/s),900,USSR
obj-705a,Max range (m),720,USSR
obj-705a,Ammo capacity,30,USSR
obj-705a,Potential damage,"19,500",USSR
obj-705a,Shell cost,"1,610",USSR
obj-705a,Top speed (km/h),40,USSR
obj-705a,Reverse speed (km/h),15,USSR
obj-705a,Power (hp),"1,500",USSR
obj-705a,Power/weight (hp/t),15,USSR
obj-705a,Tank traverse (°/sec),25.03,USSR
obj-705a,Effective top speed,,USSR
obj-705a,… hard (km/h),40,USSR
obj-705a,… medium (km/h),31.72,USSR
obj-705a,… soft (km/h),18.42,USSR
obj-705a,Effective traverse,,USSR
obj-705a,… hard (°/sec),25.03,USSR
obj-705a,… medium (°/sec),18.08,USSR
obj-705a,… soft (°/sec),10.50,USSR
obj-705a,Terrain resistance,,USSR
obj-705a,… hard (rad⁻¹),1.25,USSR
obj-705a,… medium (rad⁻¹),1.73,USSR
obj-705a,… soft (rad⁻¹),2.97,USSR
obj-705a,Gun elevation (°),20,USSR
obj-705a,Gun depression (°),5,USSR
obj-705a,Gun traverse (°/sec),24,USSR
obj-705a,Gun traverse range (°),-180 / 180,USSR
obj-705a,Turret traverse (°/sec),29.20,USSR
obj-705a,Hull armor (mm),175 / 100 / 60,USSR
obj-705a,Turret armor (mm),330 / 180 / 120,USSR
obj-705a,Track armor (mm),20,USSR
obj-705a,Health,"2,450",USSR
obj-705a,Engine health,360,USSR
obj-705a,Track health,250,USSR
obj-705a,… repaired,80,USSR
obj-705a,… repair time (sec),12.03,USSR
obj-705a,Ammo rack health,210,USSR
obj-705a,Fuel tank health,200,USSR
obj-705a,Max load (kg),"105,000",USSR
obj-705a,Total weight (kg),"100,000",USSR
obj-705a,Stationary camo (%),6.16 / 0.83,USSR
obj-705a,Moving camo (%),3.08 / 0.42,USSR
obj-705a,View range (m),390,USSR
obj-705a,Radio range (m),720,USSR
obj-705a,Fire chance,15%,USSR
obj-705a,Tank cost,"6,100,000",USSR
is-4,DPM,"2,394.37",USSR
is-4,Damage,440,USSR
is-4,Penetration (mm),258,USSR
is-4,… at 500m (mm),250,USSR
is-4,Reload time (sec),11.03,USSR
is-4,Rate of fire (rnds/min),5.44,USSR
is-4,Aim time (sec),2.40,USSR
is-4,Dispersion,0.40,USSR
is-4,… damaged,0.81,USSR
is-4,Dispersion factors,,USSR
is-4,… moving (+),0.18,USSR
is-4,… tank traverse (+),0.18,USSR
is-4,… turret traverse (+),0.06,USSR
is-4,… after firing (+),3.50,USSR
is-4,… damaged (×),2,USSR
is-4,Damage vs. modules,165,USSR
is-4,Caliber (mm),122,USSR
is-4,Shell velocity (m/s),940,USSR
is-4,Max range (m),720,USSR
is-4,Ammo capacity,30,USSR
is-4,Potential damage,"13,200",USSR
is-4,Shell cost,"1,065",USSR
is-4,Top speed (km/h),43,USSR
is-4,Reverse speed (km/h),14,USSR
is-4,Power (hp),792.96 750,USSR
is-4,Power/weight (hp/t),13.04,USSR
is-4,Tank traverse (°/sec),31.29,USSR
is-4,Effective top speed,,USSR
is-4,… hard (km/h),41.34,USSR
is-4,… medium (km/h),31.01,USSR
is-4,… soft (km/h),18.37,USSR
is-4,Effective traverse,,USSR
is-4,… hard (°/sec),30.87,USSR
is-4,… medium (°/sec),23.16,USSR
is-4,… soft (°/sec),13.72,USSR
is-4,Terrain resistance,,USSR
is-4,… hard (rad⁻¹),1.15,USSR
is-4,… medium (rad⁻¹),1.53,USSR
is-4,… soft (rad⁻¹),2.59,USSR
is-4,Gun elevation (°),16,USSR
is-4,Gun depression (°),6,USSR
